id	org	files	has_meta	tar_meta	has_r	usable	year	month	day	journal	link
GSE143704	Homo sapiens	TXT	yes	error_parse	no	yes	2020	Jan	15	Skelet Muscle	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143704//suppl/filelist.txt
GSE141634	Mus musculus	TSV	no	no	no	no	2019	Dec	09	Nat. Cell Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141634//suppl/filelist.txt
GSE136880	Mus musculus	H5, TSV, TXT	no	yes	no	yes	2019	Sep	04	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136880//suppl/filelist.txt
GSE151334	Homo sapiens; Mus musculus	TSV	no	error_parse	no	no	2020	May	27	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151334//suppl/filelist.txt
GSE149652	Homo sapiens	CSV	no	no	no	no	2020	Apr	30	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149652//suppl/filelist.txt
GSE149247	Mus musculus	MTX, TSV	no	no	no	no	2020	Apr	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149247//suppl/filelist.txt
GSE148882	Mus musculus	TXT	no	error_parse	no	no	2020	Apr	18	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148882//suppl/filelist.txt
GSE146510	Mus musculus	MTX, TSV	no	no	no	no	2020	Mar	06	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146510//suppl/filelist.txt
GSE145502	Mus musculus	MTX, TSV	no	no	no	no	2020	Feb	18	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145502//suppl/filelist.txt
GSE142546	Mus musculus	TSV	no	error_parse	no	no	2019	Dec	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142546//suppl/filelist.txt
GSE142489	Homo sapiens	MTX, TSV	no	no	no	no	2019	Dec	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142489//suppl/filelist.txt
GSE135520	Homo sapiens	TSV	no	no	no	no	2019	Aug	07	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135520//suppl/filelist.txt
GSE132533	Mus musculus	MTX, TSV	no	error_parse	no	no	2019	Jun	11	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132533//suppl/filelist.txt
GSE115765	Mus musculus	CSV, TXT	no	no	no	no	2018	Jun	13	EMBO J.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115765//suppl/filelist.txt
GSE114454	Homo sapiens	TXT	no	no	no	no	2018	May	15	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114454//suppl/filelist.txt
GSE148209	Mus musculus	TXT	no	yes	no	yes	2020	Apr	07	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148209//suppl/filelist.txt
GSE151409	Homo sapiens	CSV, H5, HTML, TXT, XLSX	no	no	no	no	2020	May	28	Commun Biol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151409//suppl/filelist.txt
GSE151375	Homo sapiens	CSV, TSV	no	error_parse	no	no	2020	May	28	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151375//suppl/filelist.txt
GSE151091	Homo sapiens	CSV	no	error_parse	no	no	2020	May	22	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151091//suppl/filelist.txt
GSE149298	Homo sapiens	CSV, DOCX, XLSX	yes	error_parse	no	yes	2020	Apr	24	J. Hepatol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149298//suppl/filelist.txt
GSE145036	Homo sapiens	H5	no	no	no	no	2020	Feb	10	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145036//suppl/filelist.txt
GSE143355	Mus musculus	TAR	no	no	no	no	2020	Jan	09	Mol Neurodegener	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143355//suppl/filelist.txt
GSE142233	Mus musculus	TXT	no	error_parse	no	no	2019	Dec	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142233//suppl/filelist.txt
GSE150766	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	18	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150766//suppl/filelist.txt
GSE149180	Mus musculus; Homo sapiens	MTX, TSV	no	no	no	no	2020	Apr	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149180//suppl/filelist.txt
GSE149179	Mus musculus	MTX, TSV	no	error_parse	no	no	2020	Apr	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149179//suppl/filelist.txt
GSE149178	Mus musculus	CSV, TXT	no	error_parse	no	no	2020	Apr	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149178//suppl/filelist.txt
GSE149175	Mus musculus	TXT, XLSX	no	error_parse	no	no	2020	Apr	23	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149175//suppl/filelist.txt
GSE146861	Mus musculus	XLSX	no	error_parse	no	no	2020	Mar	12	Nat. Struct. Mol. Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146861//suppl/filelist.txt
GSE145410	Homo sapiens	MTX, TSV	no	error_parse	no	no	2020	Feb	17	Gene	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145410//suppl/filelist.txt
GSE145279	Mus musculus	TAR	no	no	no	no	2020	Feb	13	Gene	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145279//suppl/filelist.txt
GSE115869	Homo sapiens	TXT	no	no	no	no	2018	Jun	15	Sci Signal	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115869//suppl/filelist.txt
GSE149535	Mus musculus	MTX, ROBJ, TSV	no	no	no	no	2020	Apr	28	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149535//suppl/filelist.txt
GSE137539	Mus musculus; Homo sapiens	TXT	yes	no	no	yes	2019	Sep	16	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137539//suppl/filelist.txt
GSE131025	Mus musculus	BED, TXT	no	no	no	no	2019	May	10	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131025//suppl/filelist.txt
GSE147694	Homo sapiens	MTX, TSV	no	no	no	no	2020	Mar	29	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147694//suppl/filelist.txt
GSE137673	Homo sapiens	BEDGRAPH, H5, TSV	no	no	no	no	2019	Sep	18	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137673//suppl/filelist.txt
GSE137672	Homo sapiens	H5	no	no	no	no	2019	Sep	18	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137672//suppl/filelist.txt
GSE137671	Homo sapiens	TSV	no	no	no	no	2019	Sep	18	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137671//suppl/filelist.txt
GSE137540	Mus musculus; Homo sapiens	TXT	no	no	no	no	2019	Sep	16	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137540//suppl/filelist.txt
GSE122009	Mus musculus	CSV, FA, MTX, TSV, TXT	no	yes	no	yes	2018	Oct	31	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122009//suppl/filelist.txt
GSE150774	Homo sapiens	TAR	no	no	no	no	2020	May	18	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150774//suppl/filelist.txt
GSE148405	Mus musculus	CSV	no	error_parse	no	no	2020	Apr	09	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148405//suppl/filelist.txt
GSE135399	Homo sapiens	MTX, TSV	no	no	no	no	2019	Aug	05	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135399//suppl/filelist.txt
GSE151089	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	22	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151089//suppl/filelist.txt
GSE151087	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	22	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151087//suppl/filelist.txt
GSE151074	Mus musculus	TXT	no	error_parse	no	no	2020	May	22	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151074//suppl/filelist.txt
GSE148902	Homo sapiens	TXT	no	no	no	no	2020	Apr	19	Arthritis Res. Ther.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148902//suppl/filelist.txt
GSE151009	Mus musculus	TXT	no	error_parse	no	no	2020	May	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151009//suppl/filelist.txt
GSE151007	Mus musculus	TXT	no	no	no	no	2020	May	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151007//suppl/filelist.txt
GSE151006	Mus musculus	TXT	no	no	no	no	2020	May	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151006//suppl/filelist.txt
GSE150991	Mus musculus	TAR	no	yes	no	yes	2020	May	21	Sci Immunol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150991//suppl/filelist.txt
GSE147135	Mus musculus	MTX, TSV	no	no	no	no	2020	Mar	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147135//suppl/filelist.txt
GSE146783	Mus musculus	TXT	no	error_parse	no	no	2020	Mar	11	Sci Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146783//suppl/filelist.txt
GSE145121	Mus musculus	CSV	no	no	no	no	2020	Feb	11	Front Cardiovasc Med	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145121//suppl/filelist.txt
GSE150949	Homo sapiens	CSV	no	error_parse	no	no	2020	May	20	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150949//suppl/filelist.txt
GSE149069	Mus musculus	MTX, TSV	no	no	no	no	2020	Apr	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149069//suppl/filelist.txt
GSE149068	Mus musculus	MTX, TSV	no	error_parse	no	no	2020	Apr	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149068//suppl/filelist.txt
GSE149067	Mus musculus	XLSX	no	error_parse	no	no	2020	Apr	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149067//suppl/filelist.txt
GSE148996	Homo sapiens	MTX, TSV	no	no	no	no	2020	Apr	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148996//suppl/filelist.txt
GSE123534	Mus musculus	CSV	no	no	no	no	2018	Dec	10	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123534//suppl/filelist.txt
GSE143997	Mus musculus	H5	no	no	no	no	2020	Jan	21	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143997//suppl/filelist.txt
GSE140881	Homo sapiens	MTX, TSV	no	no	no	no	2019	Nov	22	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140881//suppl/filelist.txt
GSE150770	Mus musculus	CSV	no	error_parse	no	no	2020	May	18	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150770//suppl/filelist.txt
GSE150752	Mus musculus	MTX, TSV	no	no	no	no	2020	May	18	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150752//suppl/filelist.txt
GSE148371	Homo sapiens	CSV	no	error_parse	no	no	2020	Apr	09	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148371//suppl/filelist.txt
GSE146186	Mus musculus	CSV	no	error_parse	no	no	2020	Mar	02	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146186//suppl/filelist.txt
GSE145929	Mus musculus	H5	no	no	no	no	2020	Feb	25	Prostate	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145929//suppl/filelist.txt
GSE145905	Mus musculus	BW, MTX, TSV, TXT	no	no	no	no	2020	Feb	25	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145905//suppl/filelist.txt
GSE145865	Mus musculus	H5	no	no	no	no	2020	Feb	24	Prostate	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145865//suppl/filelist.txt
GSE145861	Mus musculus	H5	no	no	no	no	2020	Feb	24	Prostate	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145861//suppl/filelist.txt
GSE145838	Homo sapiens	H5	no	no	no	no	2020	Feb	24	Prostate	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145838//suppl/filelist.txt
GSE150728	Homo sapiens	RDS	no	no	yes	yes	2020	May	17	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150728//suppl/filelist.txt
GSE148665	Homo sapiens	CSV	no	no	no	no	2020	Apr	14	Nucleic Acids Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148665//suppl/filelist.txt
GSE146637	Mus musculus	MTX, RDS, TSV	no	no	yes	yes	2020	Mar	09	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146637//suppl/filelist.txt
GSE145973	Mus musculus	CSV	no	error_parse	no	no	2020	Feb	26	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145973//suppl/filelist.txt
GSE143417	Homo sapiens	TAR, TSV	no	no	no	no	2020	Jan	10	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143417//suppl/filelist.txt
GSE147104	Homo sapiens; Dengue virus	MTX, TSV	no	no	no	no	2020	Mar	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147104//suppl/filelist.txt
GSE147103	Homo sapiens; Dengue virus 1 Nauru/West Pac/1974	MTX, TSV	no	no	no	no	2020	Mar	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147103//suppl/filelist.txt
GSE150637	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	15	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150637//suppl/filelist.txt
GSE147110	Dengue virus 1 Nauru/West Pac/1974; Dengue virus; Homo sapiens	MTX, TSV	no	no	no	no	2020	Mar	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147110//suppl/filelist.txt
GSE150579	Mus musculus	RDS	no	error_parse	yes	yes	2020	May	14	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150579//suppl/filelist.txt
GSE150556	Homo sapiens	TXT	no	no	no	no	2020	May	14	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150556//suppl/filelist.txt
GSE150551	Mus musculus	H5, XLSX	no	error_parse	no	no	2020	May	14	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150551//suppl/filelist.txt
GSE150311	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	11	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150311//suppl/filelist.txt
GSE149992	Mus musculus	BW, NARROWPEAK	no	no	no	no	2020	May	06	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149992//suppl/filelist.txt
GSE149991	Mus musculus	XLSX	no	error_parse	no	no	2020	May	06	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149991//suppl/filelist.txt
GSE147564	Homo sapiens	MTX, TSV	no	no	no	no	2020	Mar	26	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147564//suppl/filelist.txt
GSE142637	Mus musculus; Homo sapiens	MTX, TSV	no	no	no	no	2019	Dec	26	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142637//suppl/filelist.txt
GSE140348	Mus musculus	CSV, MTX, TSV	yes	no	no	yes	2019	Nov	13	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140348//suppl/filelist.txt
GSE131847	Mus musculus	TSV	no	no	no	no	2019	May	28	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131847//suppl/filelist.txt
GSE145922	Mus musculus	CSV, MTX, TSV	no	yes	no	yes	2020	Feb	25	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145922//suppl/filelist.txt
GSE141533	Mus musculus	TXT	no	no	no	no	2019	Dec	05	Acta Neuropathol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141533//suppl/filelist.txt
GSE141532	Mus musculus	TXT	no	no	no	no	2019	Dec	05	Acta Neuropathol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141532//suppl/filelist.txt
GSE131714	Mus musculus	XLSX	no	error_parse	no	no	2019	May	23	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131714//suppl/filelist.txt
GSE150387	Mus musculus	MTX, TSV	no	no	no	no	2020	May	12	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150387//suppl/filelist.txt
GSE150361	Mus musculus	MTX, TSV	no	no	no	no	2020	May	12	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150361//suppl/filelist.txt
GSE150358	Mus musculus	TSV	yes	no	no	yes	2020	May	12	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150358//suppl/filelist.txt
GSE150166	Mus musculus	CSV, MTX, TSV, XLSX	no	no	no	no	2020	May	08	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150166//suppl/filelist.txt
GSE146990	Homo sapiens	H5	no	error_parse	no	no	2020	Mar	15	iScience	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146990//suppl/filelist.txt
GSE146799	Homo sapiens	CSV	no	error_parse	no	no	2020	Mar	11	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146799//suppl/filelist.txt
GSE137797	Mus musculus	CSV	no	no	no	no	2019	Sep	20	iScience	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137797//suppl/filelist.txt
GSE137512	Mus musculus	CSV, XLS	no	no	no	no	2019	Sep	16	iScience	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137512//suppl/filelist.txt
GSE130045	Mus musculus	H5, MTX, TSV	no	error_parse	no	no	2019	Apr	18	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130045//suppl/filelist.txt
GSE150321	Homo sapiens	CSV	no	no	no	no	2020	May	11	Int. J. Cancer	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150321//suppl/filelist.txt
GSE136831	Homo sapiens	MTX, RDS, TXT	yes	no	yes	yes	2019	Sep	04	Sci Adv	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136831//suppl/filelist.txt
GSE128175	Mus musculus	CSV, XLSX	no	error_parse	no	no	2019	Mar	12	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128175//suppl/filelist.txt
GSE150226	Homo sapiens; Mus musculus	TXT	no	no	no	no	2020	May	10	Angiogenesis	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150226//suppl/filelist.txt
GSE148820	Homo sapiens	MTX, TSV, TXT	no	no	no	no	2020	Apr	17	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148820//suppl/filelist.txt
GSE143880	Homo sapiens	TXT	no	error_parse	no	no	2020	Jan	17	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143880//suppl/filelist.txt
GSE141115	Mus musculus	TXT	no	no	no	no	2019	Nov	27	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141115//suppl/filelist.txt
GSE140819	Homo sapiens	CSV, H5	no	yes	no	yes	2019	Nov	21	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140819//suppl/filelist.txt
GSE138033	Mus musculus	H5	no	no	no	no	2019	Sep	26	Cancer Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138033//suppl/filelist.txt
GSE150176	Mus musculus	H5	no	error_parse	no	no	2020	May	09	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150176//suppl/filelist.txt
GSE150169	Mus musculus	MTX, TSV	no	no	no	no	2020	May	08	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150169//suppl/filelist.txt
GSE150115	Homo sapiens	CSV, TXT	no	no	no	no	2020	May	08	Gastroenterology	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150115//suppl/filelist.txt
GSE131007	Homo sapiens	TSV	no	error_parse	no	no	2019	May	10	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131007//suppl/filelist.txt
GSE150084	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	07	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150084//suppl/filelist.txt
GSE150083	Homo sapiens	MTX, TSV	no	no	no	no	2020	May	07	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150083//suppl/filelist.txt
GSE150065	Mus musculus	TAR	no	no	no	no	2020	May	07	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150065//suppl/filelist.txt
GSE150025	Homo sapiens	TXT	no	error_parse	no	no	2020	May	07	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150025//suppl/filelist.txt
GSE150021	Homo sapiens	TXT	no	error_parse	no	no	2020	May	07	Blood	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150021//suppl/filelist.txt
GSE150020	Homo sapiens	CNT	no	error_parse	no	no	2020	May	07	Blood	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150020//suppl/filelist.txt
GSE149617	Mus musculus	H5	no	no	no	no	2020	Apr	29	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149617//suppl/filelist.txt
GSE149443	Mus musculus	TXT	yes	no	no	yes	2020	Apr	27	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149443//suppl/filelist.txt
GSE131183	Mus musculus	CSV, FASTA, TXT	no	no	no	no	2019	May	14	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131183//suppl/filelist.txt
GSE149965	Mus musculus	TXT	no	error_parse	no	no	2020	May	06	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149965//suppl/filelist.txt
GSE149941	Mus musculus	TXT	no	error_parse	no	no	2020	May	06	Cell Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149941//suppl/filelist.txt
GSE147349	Homo sapiens	H5, MTX, TSV	no	no	no	no	2020	Mar	22	Cell Metab.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147349//suppl/filelist.txt
GSE146020	Mus musculus	CSV, H5, XLSX	no	no	no	no	2020	Feb	27	Neuron	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146020//suppl/filelist.txt
GSE144568	Homo sapiens	RDATA, TAR	no	no	yes	yes	2020	Jan	30	Mol. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144568//suppl/filelist.txt
GSE138002	Homo sapiens	CSV, MTX	no	error_parse	no	no	2019	Sep	25	Dev. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138002//suppl/filelist.txt
GSE128818	Gallus gallus; Mus musculus	BED, BW, MTX, TSV	no	no	no	no	2019	Mar	25	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128818//suppl/filelist.txt
GSE122970	Homo sapiens	MTX, TSV	no	error_parse	no	no	2018	Nov	26	Dev. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122970//suppl/filelist.txt
GSE116106	Homo sapiens	MTX, TSV	no	error_parse	no	no	2018	Jun	21	Dev. Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116106//suppl/filelist.txt
GSE149907	Mus musculus	none	no	error_parse	no	no	2020	May	05	Sci Immunol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149907//suppl/filelist.txt
GSE147285	Mus musculus	TXT	no	no	no	no	2020	Mar	20	eNeuro	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147285//suppl/filelist.txt
GSE146684	Mus musculus	CSV, TXT	yes	error_parse	no	yes	2020	Mar	09	Genes Dev.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146684//suppl/filelist.txt
GSE145236	Mus musculus	MTX, TSV	no	no	no	no	2020	Feb	13	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145236//suppl/filelist.txt
GSE142538	Homo sapiens	TXT	no	no	no	no	2019	Dec	23	Nucleic Acids Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142538//suppl/filelist.txt
GSE135601	Mus musculus	none	no	error_parse	no	no	2019	Aug	08	Genes Dev.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135601//suppl/filelist.txt
GSE132730	Mus musculus	GRAPHML, RDS, TSV	no	yes	yes	yes	2019	Jun	14	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132730//suppl/filelist.txt
GSE143295	Mus musculus	CSV	no	error_parse	no	no	2020	Jan	08	J. Biol. Chem.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143295//suppl/filelist.txt
